"wild01" "wild02" "wild03" "wild04" "wild05" "wild06" "wild07" "wild08" "wild09" "wild10" "lab01" "lab02" "lab03" "lab04" "lab05" "lab06" "lab07" "lab08" "lab09" "lab10" "fam01" "fam02" "fam03" "fam04" "fam05" "fam06" "fam07" "fam08" "fam09" "fam10" "res01" "res02" "res03" "res04" "res05" "res06" "res07" "res08" "res09" "res10" "hos01" "hos02" "hos03" "hos04" "hos05" "hos06" "hos07" "hos08" "hos09" "hos10"
"res03" 0.272734150978152 0.228077553355277 0.255398078680342 0.246971489630122 0.255704555683603 0.235944715890481 0.244880395851372 0.243341105846235 0.235131629400093 0.248373383850396 0.135505977059589 0.0771249126077983 0.0761607267650931 0.0757602481377588 0.0937088202740375 0.0766755798732061 0.0901650331770245 0.0738749870934226 0.0867196768005557 0.0809530221346707 0.0629823060929798 0.0654172862308262 0.0694506668816116 0.0648309737778205 0.0855369683033312 0.0551348564003181 0.0643743313056687 0.0701345535905211 0.0731174981092998 0.0611218815917987 0.0699107877128452 0.0550695490988113 0 0.125313070146355 0.0531865621939054 0.0893824720434928 0.0636350558718294 0.0433877379520077 0.0469277343869922 0.0581596697177041 0.0637439187404071 0.0364290401774046 0.0613812808964372 0.112360271647908 0.0811039334871583 0.134671645425739 0.0458664278737405 0.321914562559997 0.0440187546608091 0.0522479011518028
"res04" 0.273240371381568 0.190826994931842 0.235441599510779 0.250517025902132 0.233302750660318 0.197998325444021 0.227454091503786 0.233644667987103 0.23324139048832 0.22556820636118 0.176772016851894 0.0881149570563181 0.103108081216066 0.121403754773204 0.121864237642375 0.115779908413593 0.0888529048282405 0.124370944938263 0.108432347141849 0.108706027128185 0.119492785141599 0.0978591462082021 0.0876994069073903 0.0924962480009158 0.130477332885917 0.114518198986072 0.101021682629692 0.10490020685065 0.11458425305758 0.107499899342002 0.0793794051318646 0.0996470832546651 0.125313070146355 0 0.0845717445265011 0.0698832906130085 0.0941722376158595 0.133963053814843 0.114966248204616 0.0999683735670812 0.0678467863336309 0.117964640009726 0.0914440902844347 0.0913925248692706 0.162306278735927 0.0657804497541746 0.10930464250621 0.356922378386012 0.105657155354573 0.109826376617843
"res05" 0.279975211973853 0.200612444563785 0.243241847496714 0.215072130642997 0.222163788533519 0.207374169118772 0.23250880248921 0.209659240685352 0.203722020763081 0.218859542884267 0.137601483089015 0.0379339988662386 0.0390288047667872 0.0557824295614947 0.0777510446839389 0.0472782103967141 0.0503424442719791 0.0647932470612299 0.0521752068447345 0.0535173850076858 0.0531928521009022 0.0491127642602806 0.0287429325442669 0.0364806052038278 0.0551685891170763 0.0405487657386441 0.0464379895754155 0.0419014722208062 0.0667516480891405 0.0423509355712688 0.0286749342757903 0.0537360635963471 0.0531865621939054 0.0845717445265011 0 0.0412195992036176 0.0338426727095178 0.0581543739163257 0.0590012857072559 0.0397220875155785 0.0384860790047209 0.0629858609511754 0.0614899496898781 0.116344219456933 0.108395623927564 0.0860476280880647 0.03735454221006 0.351555184696617 0.0415280585697035 0.0504660658095082
"res06" 0.281749259433328 0.204932375074199 0.228045873062113 0.216957391693093 0.209581882772337 0.215650611015393 0.224908082750394 0.204681072133565 0.205805795367914 0.205550940003487 0.142908293511117 0.0382608572130343 0.0418501372789549 0.0707987474286313 0.0710403966187255 0.0596755549248547 0.0477777405140434 0.0785667108247287 0.0505579247990192 0.0565578082062995 0.0707441152376984 0.0574232768022137 0.0400385841586721 0.0491539266599709 0.0723572683826799 0.0688120139986527 0.0622379428624081 0.0568975557141589 0.0816931609399546 0.0598257641905284 0.0332998238346122 0.0684139657402253 0.0893824720434928 0.0698832906130085 0.0412195992036176 0 0.0430131915806368 0.0943225455479111 0.0788450601767847 0.0632262597381814 0.035946053045418 0.0943281511508735 0.0693859592887784 0.121705241399928 0.139037927724797 0.063547073216391 0.0627943178186969 0.373531810282796 0.0755116657036796 0.0840648396281581
"res07" 0.302705276789243 0.206483396469744 0.240598516162862 0.228913756705325 0.228594995126581 0.210739505492874 0.239946471877296 0.218583470084246 0.217353937096103 0.222530016623455 0.130455140227305 0.0373223474611866 0.0412425997740066 0.066653719204571 0.0773964114923018 0.0652801163817401 0.0725626147573469 0.0662867850986076 0.0598949075179428 0.0672332595278911 0.0586349602650119 0.054346610463433 0.0424122799340545 0.0542317836141952 0.0767008333911556 0.0563988880297702 0.0528857497885988 0.0614172685616391 0.0867416424122982 0.0544593301850476 0.0338177567265386 0.0765249559874571 0.0636350558718294 0.0941722376158595 0.0338426727095178 0.0430131915806368 0 0.0807694460846452 0.0797440866780619 0.061782764775498 0.0498278089440206 0.0821725536583408 0.0907944364616601 0.139918455038093 0.131594163391402 0.0956303937687732 0.0529159581026625 0.38967368416746 0.0623154840752717 0.0754461417509733
"res08" 0.270197644866939 0.22649781900533 0.256254775690681 0.21747584605615 0.235561817211874 0.233085509451816 0.244741371818251 0.219753386652213 0.213766598206937 0.234707550113464 0.159428669320828 0.079058460566688 0.0733366629099627 0.0699390935483342 0.112375122442811 0.061409616812825 0.0913449375022051 0.0901217285748281 0.0839081168896958 0.0850817016157157 0.0775928882153712 0.0787138302417608 0.072785130315741 0.0637425205582188 0.0648418009671865 0.0359467092594168 0.0693790290690574 0.058200785502347 0.0730521122918592 0.0683227959953481 0.072317561095022 0.057907725837481 0.0433877379520077 0.133963053814843 0.0581543739163257 0.0943225455479111 0.0807694460846452 0 0.0571488401068581 0.054059194130365 0.077307169048355 0.0517171902644898 0.0688723341770456 0.105210662011046 0.117890105578548 0.141814921930057 0.0286552300761814 0.350216585210102 0.0536016353983437 0.0661135536773104
"res09" 0.260472208315705 0.225129607585985 0.257956582578846 0.262307884498216 0.266645081170488 0.236801189781549 0.243178293857928 0.258529314091603 0.245653367671768 0.258993156534905 0.134826057729581 0.085704293599804 0.0823384492572928 0.089519800972988 0.0821756305907455 0.0767479141988168 0.0675752124362042 0.0741572722136448 0.0816608793354456 0.0688406985019472 0.0652761044365149 0.0641045527533158 0.0685791532477027 0.065500928258014 0.0886396666454331 0.0703955665209877 0.0638227370064065 0.0685511347704776 0.0571108607954792 0.0569015865387026 0.0732514396262591 0.0431514233236415 0.0469277343869922 0.114966248204616 0.0590012857072559 0.0788450601767847 0.0797440866780619 0.0571488401068581 0 0.0602891206996073 0.0554203604816164 0.0413135145443109 0.0465761112573287 0.105438625827705 0.0634461631422482 0.116936543947531 0.054010640330718 0.273135136931616 0.0455389881324836 0.0421141881120671
"res10" 0.277045823538156 0.212614020235287 0.245051060617564 0.202753731480573 0.216433969438624 0.218189570326517 0.235362205818331 0.201328195891617 0.197134846709413 0.216977574020711 0.139993628728136 0.0493468925558892 0.0516975515940077 0.0485138058628508 0.0883451413111168 0.0432473781227438 0.0526313076557505 0.0670900189671368 0.0520026962341018 0.0522839768953292 0.0593099337913093 0.0517518083873604 0.0446276819473225 0.0404645093806543 0.0459454499177707 0.0387109231463687 0.0559235179113311 0.0377788112561135 0.0627328944859152 0.0481948286079825 0.0442736487020554 0.0486295653159189 0.0581596697177041 0.0999683735670812 0.0397220875155785 0.0632262597381814 0.061782764775498 0.054059194130365 0.0602891206996073 0 0.0521148183684361 0.0697348436374633 0.0574914923515218 0.109778838691385 0.124618141795837 0.0996568507706741 0.0412323373087791 0.352356699258969 0.0460473570720566 0.0569642251662498
"hos01" 0.251405446075478 0.201641955384921 0.223241847582782 0.231321579618533 0.217401946263225 0.218505710957852 0.212039919962144 0.215636728504869 0.214503214627322 0.211502072673184 0.153531499641265 0.0529090073262767 0.0603782396336098 0.074345863474932 0.0837012994246999 0.066795496248149 0.0557594620546614 0.0827561569649494 0.067051278981708 0.0668628016496932 0.0711534750530872 0.0530725998033147 0.0448168635997793 0.0498462467022848 0.0802333392237942 0.0657014571676068 0.0548105877630193 0.0610130205140081 0.0681200180785163 0.0554535237122914 0.0416524031357925 0.060864375708632 0.0637439187404071 0.0678467863336309 0.0384860790047209 0.035946053045418 0.0498278089440206 0.077307169048355 0.0554203604816164 0.0521148183684361 0 0.0640006571771664 0.0427963840646569 0.0910538603711217 0.105641248948389 0.0569255041614306 0.0576850131868279 0.329359404529016 0.0524530688521604 0.0571969723279048
"hos02" 0.250016109739142 0.221176803332363 0.252658373435007 0.261382940299382 0.264861879876283 0.233614904776311 0.236642718166767 0.255660825830446 0.243442314834696 0.254812689346674 0.138710852680197 0.0926202717133842 0.0967906288496369 0.096176193093326 0.100637305179535 0.0928586809171469 0.0957393394984581 0.0852460500171175 0.101710275124916 0.0897201001459526 0.0737963311724152 0.0790740261264811 0.0829756108542055 0.0759751960830241 0.104739683219285 0.0728400583518692 0.0723714226696733 0.0832402901952833 0.0750509618270268 0.0739532727957076 0.0805841022663679 0.0528028933052537 0.0364290401774046 0.117964640009726 0.0629858609511754 0.0943281511508735 0.0821725536583408 0.0517171902644898 0.0413135145443109 0.0697348436374633 0.0640006571771664 0 0.0553066294927846 0.101686482059233 0.0681345019805947 0.129304776852458 0.0579289723755946 0.284014046220036 0.0484850694403691 0.0495353353976403
"hos03" 0.230986665420249 0.220297668114493 0.228778024417447 0.240080255009886 0.228345034695502 0.243323164088928 0.212545341807121 0.22699811944887 0.221469611954139 0.223273573040004 0.161892362126192 0.0863459717203687 0.0908383354042644 0.0927636938999127 0.102456891416708 0.0808297591331244 0.0684714901325711 0.096373094642245 0.0890932386625272 0.0811159506421835 0.0867353327610743 0.0651725716021823 0.0675165051236182 0.0588935322034868 0.0910153404862842 0.0767741784591149 0.0669499561515322 0.0692568715856243 0.0654136583060902 0.0687264044811384 0.0694208210437244 0.0506597885267954 0.0613812808964372 0.0914440902844347 0.0614899496898781 0.0693859592887784 0.0907944364616601 0.0688723341770456 0.0465761112573287 0.0574914923515218 0.0427963840646569 0.0553066294927846 0 0.0723228094490881 0.0896913307927095 0.0755445436434717 0.0663393982147397 0.296551528779098 0.0540374161831568 0.0557209095915263
"hos04" 0.229887978534629 0.236321559456178 0.240009391748627 0.253228184414995 0.234517172210824 0.25761285281567 0.223956152022787 0.23840517201146 0.239473629104325 0.232585478823125 0.221569966345404 0.131160379421589 0.137634761348504 0.143156003975294 0.165054914935245 0.12855772412593 0.132449481577322 0.159305834162453 0.143392022337105 0.146957668541606 0.146849703944665 0.13333279509453 0.124968997855957 0.112523791105225 0.13615860454972 0.127367790547738 0.111944316244558 0.117695467576723 0.118342537454476 0.127073738302644 0.123106316792265 0.0977959456926363 0.112360271647908 0.0913925248692706 0.116344219456933 0.121705241399928 0.139918455038093 0.105210662011046 0.105438625827705 0.109778838691385 0.0910538603711217 0.101686482059233 0.0723228094490881 0 0.157005413527205 0.0929146521843097 0.117815816269485 0.324553750826917 0.109486479396413 0.114410389705923
"hos05" 0.286860715977818 0.27540239546886 0.302503589926697 0.337232734385245 0.331050941294891 0.286046684516284 0.284505266152159 0.329823736599595 0.317621383755905 0.319143841908134 0.164977448841395 0.151733626444852 0.14974843872302 0.162377194684588 0.134373010264388 0.151222208739623 0.130655046460937 0.122963007843205 0.148914932062896 0.128980434327206 0.108729225110472 0.126216989156466 0.119386991077511 0.139206370150863 0.166281990413909 0.139014459132348 0.108029734178426 0.139157230090901 0.104312317282224 0.108695570318778 0.136579043964222 0.0979164860383751 0.0811039334871583 0.162306278735927 0.108395623927564 0.139037927724797 0.131594163391402 0.117890105578548 0.0634461631422482 0.124618141795837 0.105641248948389 0.0681345019805947 0.0896913307927095 0.157005413527205 0 0.162709666995782 0.116149798584264 0.19403249908689 0.0896565836773539 0.0662200304637823
"hos06" 0.262570989607222 0.218022172878096 0.232318947101748 0.252990504361672 0.219216564487484 0.236637243440598 0.222191009595775 0.228151514869109 0.233412022421722 0.214512701775045 0.20677061908835 0.0867079237332767 0.104951674898541 0.126398053463311 0.13337503207432 0.112055310359167 0.087217734262085 0.142626192955742 0.110831329393995 0.114704783844014 0.132197178470524 0.101066197328671 0.0802077193713276 0.0924924617448315 0.123977067396037 0.121776177493741 0.0964611746018782 0.107233678199573 0.124483034996875 0.107189620316132 0.0788987683492895 0.105852547858072 0.134671645425739 0.0657804497541746 0.0860476280880647 0.063547073216391 0.0956303937687732 0.141814921930057 0.116936543947531 0.0996568507706741 0.0569255041614306 0.129304776852458 0.0755445436434717 0.0929146521843097 0.162709666995782 0 0.118852244696009 0.345673897732605 0.103664593542589 0.105965459544297
"hos07" 0.285486761764861 0.213318649409174 0.243846072253591 0.204926349445574 0.223327081408295 0.220808597077257 0.237313933306979 0.2057687951074 0.19778381348854 0.22053654880195 0.1196179673567 0.0519890719506996 0.0459998647539143 0.0423726370115164 0.0588153572323794 0.0362393047238697 0.0586858183125816 0.0494724998931976 0.0510692088449581 0.0471279754225958 0.0463334178056634 0.0450318240445249 0.0488367480863413 0.038274090686415 0.0461169543026831 0.0210966624965652 0.0408748152552157 0.0346096996156979 0.0570184962649192 0.0386714540025976 0.0466492622724795 0.0533578689299188 0.0458664278737405 0.10930464250621 0.03735454221006 0.0627943178186969 0.0529159581026625 0.0286552300761814 0.054010640330718 0.0412323373087791 0.0576850131868279 0.0579289723755946 0.0663393982147397 0.117815816269485 0.116149798584264 0.118852244696009 0 0.368703066308685 0.0424288302243219 0.0572715635566916
"hos08" 0.391344411830897 0.453969978874606 0.466355130339772 0.547038659477409 0.519264901672564 0.459057293153516 0.44775389082636 0.535747835160985 0.528443107253111 0.505914472772476 0.420483882610141 0.401860452206628 0.403682488596784 0.418515597413174 0.389770374323198 0.387146413306924 0.348563863005435 0.371935029510555 0.388137647064525 0.375095385665036 0.355080908538046 0.384945056720874 0.353626247428979 0.385938889222384 0.395415009420239 0.393890446867139 0.346422830743203 0.380049825504726 0.308444776235143 0.356313643456454 0.373048252635254 0.322441908044808 0.321914562559997 0.356922378386012 0.351555184696617 0.373531810282796 0.38967368416746 0.350216585210102 0.273135136931616 0.352356699258969 0.329359404529016 0.284014046220036 0.296551528779098 0.324553750826917 0.19403249908689 0.345673897732605 0.368703066308685 0 0.314740174266957 0.250606413399101
"hos09" 0.276062072946224 0.221513630765152 0.260451765626176 0.239650359177808 0.246362704518384 0.2299792672158 0.246017563800259 0.235336525625352 0.225749634103498 0.242376134366123 0.149318244394656 0.0687150230926094 0.0699620908614195 0.0662060424496096 0.0899109351012458 0.0580893707394132 0.0696410728084901 0.0746802367230783 0.0743494812734168 0.0676222530541396 0.0630230191360314 0.062475284139433 0.0549227151621564 0.0498191640138492 0.0648800477563646 0.0474570180739461 0.0536658011518039 0.055176684081338 0.0682503962960913 0.0513554377984663 0.0548143992733274 0.0539885400596193 0.0440187546608091 0.105657155354573 0.0415280585697035 0.0755116657036796 0.0623154840752717 0.0536016353983437 0.0455389881324836 0.0460473570720566 0.0524530688521604 0.0484850694403691 0.0540374161831568 0.109486479396413 0.0896565836773539 0.103664593542589 0.0424288302243219 0.314740174266957 0 0.0198506569875663
"hos10" 0.274999415887951 0.226297619672194 0.266424516185178 0.259931839345476 0.259782208132629 0.234650804974472 0.249849029187571 0.253240415790052 0.244160956541812 0.25446024285375 0.156620905191793 0.0833164082553877 0.086002705117331 0.0867199360742509 0.0998021705200315 0.072564008522652 0.0737396476493511 0.081102802333189 0.0859281602750699 0.0759250452787669 0.0682747276603187 0.0755678161447754 0.0621690072411342 0.0660711321042793 0.0801894008487278 0.0648352731370125 0.0593061487672889 0.0684652730463265 0.068337956255543 0.0588172014894519 0.0677189601072737 0.058174243764006 0.0522479011518028 0.109826376617843 0.0504660658095082 0.0840648396281581 0.0754461417509733 0.0661135536773104 0.0421141881120671 0.0569642251662498 0.0571969723279048 0.0495353353976403 0.0557209095915263 0.114410389705923 0.0662200304637823 0.105965459544297 0.0572715635566916 0.250606413399101 0.0198506569875663 0
